HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Answer.surveycode;Approve;Reject
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3T111IHZ5GU9C11SPOV0069I5ZKR9C;A1E1ZAHNCSVLIT;Submitted;Thu May 31 09:54:58 PDT 2018;Thu May 31 10:09:34 PDT 2018;Sun Jun 03 10:09:34 PDT 2018;;;;876;0% (0/0);0% (0/0);0% (0/0);913040624;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;369J354OFFEV5SQGB6YCHS49DQUG6P;A2VDGWD0BBMSP2;Submitted;Thu May 31 11:45:54 PDT 2018;Thu May 31 12:00:35 PDT 2018;Sun Jun 03 12:00:35 PDT 2018;;;;881;0% (0/0);0% (0/0);0% (0/0);696097058;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;39RP059MEJX13E3XI0DF5DAYNCLMBQ;ALDQRWYZ8KQ9A;Submitted;Thu May 31 09:38:27 PDT 2018;Thu May 31 09:53:09 PDT 2018;Sun Jun 03 09:53:09 PDT 2018;;;;882;0% (0/0);0% (0/0);0% (0/0);553102346;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;32UTUBMZ7I0KT1X6WSE6S9TBE5ZBVY;A2MKXI4KCRRI7Y;Submitted;Thu May 31 09:45:56 PDT 2018;Thu May 31 10:01:02 PDT 2018;Sun Jun 03 10:01:02 PDT 2018;;;;906;0% (0/0);0% (0/0);0% (0/0);230179551;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3Z9WI9EOZ1SG436GXGAVCBLSTMLKHT;A160X70DIV96VM;Submitted;Thu May 31 14:07:09 PDT 2018;Thu May 31 14:22:25 PDT 2018;Sun Jun 03 14:22:25 PDT 2018;;;;916;0% (0/0);0% (0/0);0% (0/0);698126836;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3KKG4CDWKK22BVZUECZNSDY8DL294D;A187TVQ98O0FN2;Submitted;Thu May 31 10:05:07 PDT 2018;Thu May 31 10:20:48 PDT 2018;Sun Jun 03 10:20:48 PDT 2018;;;;941;0% (0/0);0% (0/0);0% (0/0);901575222;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;39K0FND3AJJWK4Y5CMDJA2QS5WJAM6;A1L6X6M0Q4F5PU;Submitted;Thu May 31 13:54:25 PDT 2018;Thu May 31 14:10:07 PDT 2018;Sun Jun 03 14:10:07 PDT 2018;;;;942;0% (0/0);0% (0/0);0% (0/0);822025531;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;39U1BHVTDNV0DEP4C4ZL987ETS3T36;A3UTFL5JHRQCM1;Submitted;Thu May 31 09:36:56 PDT 2018;Thu May 31 09:52:43 PDT 2018;Sun Jun 03 09:52:43 PDT 2018;;;;947;0% (0/0);0% (0/0);0% (0/0);841024006;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;384PI804XU53HMDS4HCCX5DLOY70SX;A21SF3IKIZB0VN;Submitted;Thu May 31 12:35:45 PDT 2018;Thu May 31 12:51:41 PDT 2018;Sun Jun 03 12:51:41 PDT 2018;;;;956;0% (0/0);0% (0/0);0% (0/0);555276770;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3PJ71Z61R66LJW2BRUGLUFR511N19N;AG7C4X3WKKBV;Submitted;Thu May 31 09:37:44 PDT 2018;Thu May 31 09:54:10 PDT 2018;Sun Jun 03 09:54:10 PDT 2018;;;;986;0% (0/0);0% (0/0);0% (0/0);619892246;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3FIUS151DX6X2LFMNJ7YTJHY731GGT;AR1IWBDA7MC86;Submitted;Thu May 31 09:37:13 PDT 2018;Thu May 31 09:53:52 PDT 2018;Sun Jun 03 09:53:52 PDT 2018;;;;999;0% (0/0);0% (0/0);0% (0/0);355421860;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3TXD01ZLD6L0VNNXCNUEO9LMQ674UU;A2I6ZS386UJVJE;Submitted;Thu May 31 09:36:33 PDT 2018;Thu May 31 09:53:52 PDT 2018;Sun Jun 03 09:53:52 PDT 2018;;;;1039;0% (0/0);0% (0/0);0% (0/0);28379478;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;30ZX6P7VFAZHETXGWA7COSFDPDH2J6;AAKL8L5X64LWD;Submitted;Thu May 31 13:08:11 PDT 2018;Thu May 31 13:25:34 PDT 2018;Sun Jun 03 13:25:34 PDT 2018;;;;1043;0% (0/0);0% (0/0);0% (0/0);689029380;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3YT88D1N0A21AVZHIVLT8HKIAFD3KB;A2S8ZTPKX3B928;Submitted;Thu May 31 09:37:46 PDT 2018;Thu May 31 09:55:11 PDT 2018;Sun Jun 03 09:55:11 PDT 2018;;;;1045;0% (0/0);0% (0/0);0% (0/0);896831738;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3R6BYFZZP9G2A7EH191KZKHH9FUXF2;A6FFYGIDYQ3MO;Submitted;Thu May 31 12:01:08 PDT 2018;Thu May 31 12:18:54 PDT 2018;Sun Jun 03 12:18:54 PDT 2018;;;;1066;0% (0/0);0% (0/0);0% (0/0);284264232;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;320DUZ38G9Q7TN5NVPS1QW9EZVIGJX;A11W7R2O4RQSSS;Submitted;Thu May 31 09:37:47 PDT 2018;Thu May 31 09:55:40 PDT 2018;Sun Jun 03 09:55:40 PDT 2018;;;;1073;0% (0/0);0% (0/0);0% (0/0);940138169;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;39GXDJN2OVI1R3ZZTGUW173A6088VS;AZTYIBLLB60V8;Submitted;Thu May 31 11:46:18 PDT 2018;Thu May 31 12:04:15 PDT 2018;Sun Jun 03 12:04:15 PDT 2018;;;;1077;0% (0/0);0% (0/0);0% (0/0);555661760;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;31N2WW6R9TUQU973HKUWS4SD2K1F3S;A1DZMZTXWOM9MR;Submitted;Thu May 31 13:16:54 PDT 2018;Thu May 31 13:34:58 PDT 2018;Sun Jun 03 13:34:58 PDT 2018;;;;1084;0% (0/0);0% (0/0);0% (0/0);764266896;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3U84XHCDIEHHHMH7IATM5101SOM4ZJ;A1V9G7V6ZYACIR;Submitted;Thu May 31 09:36:40 PDT 2018;Thu May 31 09:54:49 PDT 2018;Sun Jun 03 09:54:49 PDT 2018;;;;1089;0% (0/0);0% (0/0);0% (0/0);880306542;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;326O153BMK2W6N94FYG2NVTPHV6DEZ;A207MWA5U0GWA5;Submitted;Thu May 31 09:36:59 PDT 2018;Thu May 31 09:55:18 PDT 2018;Sun Jun 03 09:55:18 PDT 2018;;;;1099;0% (0/0);0% (0/0);0% (0/0);211623000;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3M81GAB8A2NSOT1PATKWMMU3XEEBQ0;A3MZE4FJ658B79;Submitted;Thu May 31 11:47:54 PDT 2018;Thu May 31 12:06:20 PDT 2018;Sun Jun 03 12:06:20 PDT 2018;;;;1106;0% (0/0);0% (0/0);0% (0/0);843424593;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3RKNTXVS3O2GGE9Z6IDNO89SJ3FA4O;A26M997VYVK0E6;Submitted;Thu May 31 09:36:39 PDT 2018;Thu May 31 09:55:08 PDT 2018;Sun Jun 03 09:55:08 PDT 2018;;;;1109;0% (0/0);0% (0/0);0% (0/0);24060260;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3CP1TO84PV597UIV783INIW87BJ52I;A1BK2PRVKV7A1T;Submitted;Thu May 31 09:39:33 PDT 2018;Thu May 31 09:58:17 PDT 2018;Sun Jun 03 09:58:17 PDT 2018;;;;1124;0% (0/0);0% (0/0);0% (0/0);845362474;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3IO1LGZLKB1GCDKYS8MOPFNBP6P867;A1TGV7LT6LTIQU;Submitted;Thu May 31 09:59:01 PDT 2018;Thu May 31 10:18:10 PDT 2018;Sun Jun 03 10:18:10 PDT 2018;;;;1149;0% (0/0);0% (0/0);0% (0/0);727214025;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3UXUOQ9OKG1DZ1RI8GBURKT2A55A78;A240OTT1T85UGT;Submitted;Thu May 31 09:36:45 PDT 2018;Thu May 31 09:56:07 PDT 2018;Sun Jun 03 09:56:07 PDT 2018;;;;1162;0% (0/0);0% (0/0);0% (0/0);384701419;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3CFJTT4SXVUS5JAGK4378IHLNDA7I9;A23437BMZ5T1FH;Submitted;Thu May 31 09:36:23 PDT 2018;Thu May 31 09:56:21 PDT 2018;Sun Jun 03 09:56:21 PDT 2018;;;;1198;0% (0/0);0% (0/0);0% (0/0);108223358;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3U8YCDAGXRKR46YFCDN725YK69LQ0V;A1L00PO1P8D6E3;Submitted;Thu May 31 09:39:58 PDT 2018;Thu May 31 10:00:10 PDT 2018;Sun Jun 03 10:00:10 PDT 2018;;;;1212;0% (0/0);0% (0/0);0% (0/0);226397917;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3BEFOD78W8XHIFIO3L3SXZ4SDK6M4M;A2SY2N44N1RWVA;Submitted;Thu May 31 09:47:27 PDT 2018;Thu May 31 10:07:57 PDT 2018;Sun Jun 03 10:07:57 PDT 2018;;;;1230;0% (0/0);0% (0/0);0% (0/0);115644278;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3HWRJOOET7628CSMCOBRIUFPIYHESV;A2XS5QI4YX493N;Submitted;Thu May 31 09:41:44 PDT 2018;Thu May 31 10:02:21 PDT 2018;Sun Jun 03 10:02:21 PDT 2018;;;;1237;0% (0/0);0% (0/0);0% (0/0);269233193;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3SKEMFQBZ59NBS5NUCGPZYSTQ18K8N;A28PZF7KB8FL7Z;Submitted;Thu May 31 10:01:12 PDT 2018;Thu May 31 10:22:36 PDT 2018;Sun Jun 03 10:22:36 PDT 2018;;;;1284;0% (0/0);0% (0/0);0% (0/0);301028165;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3K772S5NPAFDI3E61UZSEG8N9N4EHE;A16SAB417Y96G4;Submitted;Thu May 31 10:06:21 PDT 2018;Thu May 31 10:28:05 PDT 2018;Sun Jun 03 10:28:05 PDT 2018;;;;1304;0% (0/0);0% (0/0);0% (0/0);822787284;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3AAJC4I4FIW7K40SLHGQB3PKALCJZP;A1DY3EW6Q0B5K5;Submitted;Thu May 31 09:37:58 PDT 2018;Thu May 31 09:59:56 PDT 2018;Sun Jun 03 09:59:56 PDT 2018;;;;1318;0% (0/0);0% (0/0);0% (0/0);35605862;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;354P56DE9M7HZXDCPGXLCKN8WCHS7T;A399GYOD60WD7M;Submitted;Thu May 31 13:22:01 PDT 2018;Thu May 31 13:44:07 PDT 2018;Sun Jun 03 13:44:07 PDT 2018;;;;1326;0% (0/0);0% (0/0);0% (0/0);897840041;;
